patch_key,fold_id,patch_index,class_index,class_name,channel_index,instance_id,total_pixel_count,overlap_pixel_count,positive_background_pixel_count,overlapping_class_indices,overlapping_instance_ids,overlapping_instance_ids_by_class,touches_cross_class_overlap,analysis_eligible,primary_eligible,confirmatory_eligible,analysis_exclusion_reason
fold_2:patch_252,2,252,2,connective_soft_tissue,2,210,472,1,0,[0],[217],"{""neoplastic"": [217]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_261,2,261,0,neoplastic,0,175,1865,14,0,[2],[187],"{""connective_soft_tissue"": [187]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_261,2,261,0,neoplastic,0,189,1409,11,0,[2],[187],"{""connective_soft_tissue"": [187]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_261,2,261,0,neoplastic,0,211,1255,8,0,[2],[216],"{""connective_soft_tissue"": [216]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_261,2,261,0,neoplastic,0,224,1705,9,0,[2],[218],"{""connective_soft_tissue"": [218]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_261,2,261,2,connective_soft_tissue,2,187,667,25,0,[0],"[175, 189]","{""neoplastic"": [175, 189]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_261,2,261,2,connective_soft_tissue,2,216,864,8,0,[0],[211],"{""neoplastic"": [211]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_261,2,261,2,connective_soft_tissue,2,218,487,9,0,[0],[224],"{""neoplastic"": [224]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_273,2,273,1,inflammatory,1,207,465,1,0,[2],[203],"{""connective_soft_tissue"": [203]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_273,2,273,2,connective_soft_tissue,2,203,339,1,0,[1],[207],"{""inflammatory"": [207]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_291,2,291,1,inflammatory,1,43,279,6,0,[4],[50],"{""non_neoplastic_epithelial"": [50]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_291,2,291,4,non_neoplastic_epithelial,4,50,326,6,0,[1],[43],"{""inflammatory"": [43]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_298,2,298,0,neoplastic,0,201,1459,84,0,[4],[280],"{""non_neoplastic_epithelial"": [280]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_298,2,298,4,non_neoplastic_epithelial,4,280,739,84,0,[0],[201],"{""neoplastic"": [201]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_302,2,302,0,neoplastic,0,83,487,3,0,[1],[92],"{""inflammatory"": [92]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_302,2,302,1,inflammatory,1,92,464,3,0,[0],[83],"{""neoplastic"": [83]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_304,2,304,0,neoplastic,0,151,1142,7,0,[1],[142],"{""inflammatory"": [142]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_304,2,304,1,inflammatory,1,142,693,7,0,[0],[151],"{""neoplastic"": [151]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_314,2,314,1,inflammatory,1,177,399,12,0,[2],[170],"{""connective_soft_tissue"": [170]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_314,2,314,2,connective_soft_tissue,2,170,425,12,0,[1],[177],"{""inflammatory"": [177]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_397,2,397,1,inflammatory,1,29,329,19,0,[2],[199],"{""connective_soft_tissue"": [199]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_397,2,397,2,connective_soft_tissue,2,199,625,19,0,[1],[29],"{""inflammatory"": [29]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_400,2,400,0,neoplastic,0,62,594,12,0,[2],[58],"{""connective_soft_tissue"": [58]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_400,2,400,2,connective_soft_tissue,2,58,529,12,0,[0],[62],"{""neoplastic"": [62]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_419,2,419,0,neoplastic,0,184,2745,46,0,[2],[58],"{""connective_soft_tissue"": [58]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_419,2,419,0,neoplastic,0,185,1114,3,0,[2],[56],"{""connective_soft_tissue"": [56]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_419,2,419,1,inflammatory,1,60,283,5,0,[2],[61],"{""connective_soft_tissue"": [61]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_419,2,419,2,connective_soft_tissue,2,56,839,3,0,[0],[185],"{""neoplastic"": [185]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_419,2,419,2,connective_soft_tissue,2,58,918,46,0,[0],[184],"{""neoplastic"": [184]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_419,2,419,2,connective_soft_tissue,2,61,375,5,0,[1],[60],"{""inflammatory"": [60]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_426,2,426,0,neoplastic,0,100,1169,8,0,[2],[103],"{""connective_soft_tissue"": [103]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_426,2,426,2,connective_soft_tissue,2,103,720,8,0,[0],[100],"{""neoplastic"": [100]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_500,2,500,0,neoplastic,0,25,602,21,0,[2],[463],"{""connective_soft_tissue"": [463]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_500,2,500,2,connective_soft_tissue,2,463,323,21,0,[0],[25],"{""neoplastic"": [25]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_504,2,504,0,neoplastic,0,156,528,4,0,[2],[158],"{""connective_soft_tissue"": [158]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_504,2,504,2,connective_soft_tissue,2,158,253,4,0,[0],[156],"{""neoplastic"": [156]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_506,2,506,0,neoplastic,0,291,351,1,0,[2],[301],"{""connective_soft_tissue"": [301]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_506,2,506,2,connective_soft_tissue,2,301,745,1,0,[0],[291],"{""neoplastic"": [291]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_507,2,507,0,neoplastic,0,289,681,9,0,[1],[288],"{""inflammatory"": [288]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_507,2,507,1,inflammatory,1,288,358,9,0,[0],[289],"{""neoplastic"": [289]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_561,2,561,0,neoplastic,0,29,1158,2,0,[2],[32],"{""connective_soft_tissue"": [32]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_561,2,561,2,connective_soft_tissue,2,32,1018,2,0,[0],[29],"{""neoplastic"": [29]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_582,2,582,1,inflammatory,1,205,410,4,0,[2],[30],"{""connective_soft_tissue"": [30]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_582,2,582,2,connective_soft_tissue,2,30,373,4,0,[1],[205],"{""inflammatory"": [205]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_584,2,584,0,neoplastic,0,89,726,2,0,[1],[100],"{""inflammatory"": [100]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_584,2,584,1,inflammatory,1,100,415,2,0,[0],[89],"{""neoplastic"": [89]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_599,2,599,1,inflammatory,1,121,283,3,0,[2],[124],"{""connective_soft_tissue"": [124]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_599,2,599,2,connective_soft_tissue,2,124,1466,3,0,[1],[121],"{""inflammatory"": [121]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_636,2,636,1,inflammatory,1,76,603,1,0,[2],[78],"{""connective_soft_tissue"": [78]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_636,2,636,2,connective_soft_tissue,2,78,463,1,0,[1],[76],"{""inflammatory"": [76]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_640,2,640,1,inflammatory,1,246,529,7,0,[2],[250],"{""connective_soft_tissue"": [250]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_640,2,640,2,connective_soft_tissue,2,250,424,7,0,[1],[246],"{""inflammatory"": [246]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_641,2,641,1,inflammatory,1,254,333,9,0,[2],[255],"{""connective_soft_tissue"": [255]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_641,2,641,2,connective_soft_tissue,2,255,445,9,0,[1],[254],"{""inflammatory"": [254]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_643,2,643,1,inflammatory,1,260,302,4,0,[2],[269],"{""connective_soft_tissue"": [269]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_643,2,643,2,connective_soft_tissue,2,269,284,4,0,[1],[260],"{""inflammatory"": [260]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_669,2,669,1,inflammatory,1,453,235,9,0,[2],[409],"{""connective_soft_tissue"": [409]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_669,2,669,2,connective_soft_tissue,2,409,387,9,0,[1],[453],"{""inflammatory"": [453]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_728,2,728,1,inflammatory,1,556,184,3,0,[2],[520],"{""connective_soft_tissue"": [520]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_728,2,728,2,connective_soft_tissue,2,520,610,3,0,[1],[556],"{""inflammatory"": [556]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_745,2,745,1,inflammatory,1,152,453,5,0,[2],[153],"{""connective_soft_tissue"": [153]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_745,2,745,1,inflammatory,1,171,458,9,0,[2],[184],"{""connective_soft_tissue"": [184]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_745,2,745,1,inflammatory,1,230,239,4,0,[2],[228],"{""connective_soft_tissue"": [228]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_745,2,745,2,connective_soft_tissue,2,153,162,5,0,[1],[152],"{""inflammatory"": [152]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_745,2,745,2,connective_soft_tissue,2,184,474,9,0,[1],[171],"{""inflammatory"": [171]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_745,2,745,2,connective_soft_tissue,2,228,232,4,0,[1],[230],"{""inflammatory"": [230]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_746,2,746,1,inflammatory,1,41,409,9,0,[2],"[64, 65]","{""connective_soft_tissue"": [64, 65]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_746,2,746,1,inflammatory,1,123,247,3,0,[2],[145],"{""connective_soft_tissue"": [145]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_746,2,746,2,connective_soft_tissue,2,64,500,7,0,[1],[41],"{""inflammatory"": [41]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_746,2,746,2,connective_soft_tissue,2,65,437,2,0,[1],[41],"{""inflammatory"": [41]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_746,2,746,2,connective_soft_tissue,2,145,207,3,0,[1],[123],"{""inflammatory"": [123]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_747,2,747,1,inflammatory,1,547,382,3,0,[2],[553],"{""connective_soft_tissue"": [553]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_747,2,747,2,connective_soft_tissue,2,553,424,3,0,[1],[547],"{""inflammatory"": [547]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_762,2,762,0,neoplastic,0,241,281,2,0,[2],[222],"{""connective_soft_tissue"": [222]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_762,2,762,2,connective_soft_tissue,2,222,846,2,0,[0],[241],"{""neoplastic"": [241]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_770,2,770,1,inflammatory,1,297,203,4,0,[2],[291],"{""connective_soft_tissue"": [291]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_770,2,770,2,connective_soft_tissue,2,291,774,4,0,[1],[297],"{""inflammatory"": [297]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_774,2,774,0,neoplastic,0,129,1009,1,0,[2],[113],"{""connective_soft_tissue"": [113]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_774,2,774,2,connective_soft_tissue,2,113,600,1,0,[0],[129],"{""neoplastic"": [129]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_776,2,776,0,neoplastic,0,158,457,2,0,[2],[148],"{""connective_soft_tissue"": [148]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_776,2,776,0,neoplastic,0,177,1234,7,0,[2],[185],"{""connective_soft_tissue"": [185]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_776,2,776,1,inflammatory,1,171,255,3,0,[2],[168],"{""connective_soft_tissue"": [168]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_776,2,776,2,connective_soft_tissue,2,148,576,2,0,[0],[158],"{""neoplastic"": [158]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_776,2,776,2,connective_soft_tissue,2,168,461,3,0,[1],[171],"{""inflammatory"": [171]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_776,2,776,2,connective_soft_tissue,2,185,914,7,0,[0],[177],"{""neoplastic"": [177]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_777,2,777,1,inflammatory,1,400,153,1,0,[2],[394],"{""connective_soft_tissue"": [394]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_777,2,777,2,connective_soft_tissue,2,394,164,1,0,[1],[400],"{""inflammatory"": [400]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_778,2,778,0,neoplastic,0,7,1070,3,0,[2],[14],"{""connective_soft_tissue"": [14]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_778,2,778,2,connective_soft_tissue,2,14,544,3,0,[0],[7],"{""neoplastic"": [7]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_780,2,780,1,inflammatory,1,69,319,7,0,[2],[73],"{""connective_soft_tissue"": [73]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_780,2,780,2,connective_soft_tissue,2,73,358,7,0,[1],[69],"{""inflammatory"": [69]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_812,2,812,0,neoplastic,0,205,358,2,0,[2],[198],"{""connective_soft_tissue"": [198]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_812,2,812,2,connective_soft_tissue,2,198,466,2,0,[0],[205],"{""neoplastic"": [205]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_829,2,829,0,neoplastic,0,172,468,2,0,[2],[167],"{""connective_soft_tissue"": [167]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_829,2,829,0,neoplastic,0,247,513,3,0,[2],[251],"{""connective_soft_tissue"": [251]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_829,2,829,2,connective_soft_tissue,2,167,824,2,0,[0],[172],"{""neoplastic"": [172]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_829,2,829,2,connective_soft_tissue,2,251,396,3,0,[0],[247],"{""neoplastic"": [247]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_830,2,830,0,neoplastic,0,318,602,3,0,[2],[327],"{""connective_soft_tissue"": [327]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_830,2,830,2,connective_soft_tissue,2,327,190,3,0,[0],[318],"{""neoplastic"": [318]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_844,2,844,1,inflammatory,1,823,75,3,0,[2],[819],"{""connective_soft_tissue"": [819]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_844,2,844,1,inflammatory,1,916,79,3,0,[2],[929],"{""connective_soft_tissue"": [929]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_844,2,844,1,inflammatory,1,945,91,1,0,[2],[923],"{""connective_soft_tissue"": [923]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_844,2,844,1,inflammatory,1,1519,59,2,0,[2],[1161],"{""connective_soft_tissue"": [1161]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_844,2,844,2,connective_soft_tissue,2,819,65,3,0,[1],[823],"{""inflammatory"": [823]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_844,2,844,2,connective_soft_tissue,2,923,106,1,0,[1],[945],"{""inflammatory"": [945]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_844,2,844,2,connective_soft_tissue,2,929,87,3,0,[1],[916],"{""inflammatory"": [916]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_844,2,844,2,connective_soft_tissue,2,1161,121,2,0,[1],[1519],"{""inflammatory"": [1519]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_852,2,852,0,neoplastic,0,357,490,15,0,[2],[133],"{""connective_soft_tissue"": [133]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_852,2,852,2,connective_soft_tissue,2,133,657,15,0,[0],[357],"{""neoplastic"": [357]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_855,2,855,1,inflammatory,1,106,285,5,0,[2],[66],"{""connective_soft_tissue"": [66]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_855,2,855,2,connective_soft_tissue,2,66,631,5,0,[1],[106],"{""inflammatory"": [106]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_858,2,858,1,inflammatory,1,284,174,2,0,[2],[300],"{""connective_soft_tissue"": [300]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_858,2,858,2,connective_soft_tissue,2,300,69,2,0,[1],[284],"{""inflammatory"": [284]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_867,2,867,0,neoplastic,0,368,377,1,0,[2],[362],"{""connective_soft_tissue"": [362]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_867,2,867,2,connective_soft_tissue,2,362,20,1,0,[0],[368],"{""neoplastic"": [368]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_897,2,897,0,neoplastic,0,437,195,1,0,[3],[489],"{""dead"": [489]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_897,2,897,3,dead,3,489,109,1,0,[0],[437],"{""neoplastic"": [437]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_898,2,898,0,neoplastic,0,215,274,5,0,[3],[241],"{""dead"": [241]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_898,2,898,3,dead,3,241,79,5,0,[0],[215],"{""neoplastic"": [215]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_900,2,900,0,neoplastic,0,755,283,2,0,[2],[743],"{""connective_soft_tissue"": [743]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_900,2,900,2,connective_soft_tissue,2,743,152,2,0,[0],[755],"{""neoplastic"": [755]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_909,2,909,0,neoplastic,0,2538,250,3,0,[2],[2528],"{""connective_soft_tissue"": [2528]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_909,2,909,2,connective_soft_tissue,2,2528,220,3,0,[0],[2538],"{""neoplastic"": [2538]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_927,2,927,0,neoplastic,0,994,1247,4,0,[2],[988],"{""connective_soft_tissue"": [988]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_927,2,927,2,connective_soft_tissue,2,988,113,4,0,[0],[994],"{""neoplastic"": [994]}",true,false,false,false,touches_cross_class_overlap
